id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
10,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,22,6,4,0,0,1703261308770,1703261308772,2,2,120,1703261308770,1703261308770,0,1,60,1703261308772,1703261308772,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,2,2.0,0.0,2,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SSH,RemoteAccess,1,1,,,,,
11,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,3389,6,4,0,0,1703261308770,1703261308772,2,2,120,1703261308770,1703261308770,0,1,60,1703261308772,1703261308772,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,2,2.0,0.0,2,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,RDP,RemoteAccess,1,1,,,,,
12,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,3306,6,4,0,0,1703261308770,1703261308773,3,2,120,1703261308770,1703261308770,0,1,60,1703261308773,1703261308773,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,3,3.0,0.0,3,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,MySQL,Database,1,1,,,,,
13,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,139,6,4,0,0,1703261308770,1703261308773,3,2,120,1703261308770,1703261308770,0,1,60,1703261308773,1703261308773,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,3,3.0,0.0,3,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NetBIOS,System,1,1,,,,,
14,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,80,6,4,0,0,1703261308770,1703261308777,7,3,180,1703261308770,1703261308777,7,2,120,1703261308774,1703261308774,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,3,3.5,0.7071067811865476,4,7,7.0,0.0,7,0,0.0,0.0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,HTTP,Web,1,1,,,,,
15,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,993,6,4,0,0,1703261308770,1703261308774,4,2,120,1703261308770,1703261308770,0,1,60,1703261308774,1703261308774,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,4,4.0,0.0,4,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,IMAPS,Email,1,1,,,,,
16,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,256,6,4,0,0,1703261308770,1703261308774,4,2,120,1703261308770,1703261308770,0,1,60,1703261308774,1703261308774,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,4,4.0,0.0,4,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
17,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,23,6,4,0,0,1703261308770,1703261308775,5,2,120,1703261308770,1703261308770,0,1,60,1703261308775,1703261308775,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Telnet,RemoteAccess,1,1,,,,,
18,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,1025,6,4,0,0,1703261308774,1703261308776,2,2,120,1703261308774,1703261308774,0,1,60,1703261308776,1703261308776,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,2,2.0,0.0,2,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
19,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,8888,6,4,0,0,1703261308774,1703261308776,2,2,120,1703261308774,1703261308774,0,1,60,1703261308776,1703261308776,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,2,2.0,0.0,2,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
20,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,199,6,4,0,0,1703261308774,1703261308785,11,2,120,1703261308774,1703261308774,0,1,60,1703261308785,1703261308785,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,11,11.0,0.0,11,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
21,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,5900,6,4,0,0,1703261308774,1703261308793,19,2,120,1703261308774,1703261308774,0,1,60,1703261308793,1703261308793,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,19,19.0,0.0,19,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,VNC,RemoteAccess,1,1,,,,,
22,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,1723,6,4,0,0,1703261308774,1703261308793,19,2,120,1703261308774,1703261308774,0,1,60,1703261308793,1703261308793,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,19,19.0,0.0,19,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
23,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,135,6,4,0,0,1703261308774,1703261308793,19,2,120,1703261308774,1703261308774,0,1,60,1703261308793,1703261308793,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,19,19.0,0.0,19,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,RPC,RPC,1,1,,,,,
24,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,554,6,4,0,0,1703261308774,1703261308794,20,2,120,1703261308774,1703261308774,0,1,60,1703261308794,1703261308794,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,20,20.0,0.0,20,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,RTSP,Media,1,1,,,,,
25,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,587,6,4,0,0,1703261308774,1703261308794,20,2,120,1703261308774,1703261308774,0,1,60,1703261308794,1703261308794,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,20,20.0,0.0,20,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SMTP,Email,1,1,,,,,
26,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,143,6,4,0,0,1703261308777,1703261308794,17,2,120,1703261308777,1703261308777,0,1,60,1703261308794,1703261308794,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,17,17.0,0.0,17,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,IMAP,Email,1,1,,,,,
27,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,1720,6,4,0,0,1703261308777,1703261308796,19,2,120,1703261308777,1703261308777,0,1,60,1703261308796,1703261308796,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,19,19.0,0.0,19,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,H323,VoIP,1,1,,,,,
28,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,16992,6,4,0,0,1703261308777,1703261308796,19,2,120,1703261308777,1703261308777,0,1,60,1703261308796,1703261308796,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,19,19.0,0.0,19,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
29,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,5102,6,4,0,0,1703261308777,1703261308797,20,2,120,1703261308777,1703261308777,0,1,60,1703261308797,1703261308797,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,20,20.0,0.0,20,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
30,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,3703,6,4,0,0,1703261308781,1703261308800,19,2,120,1703261308781,1703261308781,0,1,60,1703261308800,1703261308800,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,19,19.0,0.0,19,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
31,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,1043,6,4,0,0,1703261308781,1703261308809,28,2,120,1703261308781,1703261308781,0,1,60,1703261308809,1703261308809,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,28,28.0,0.0,28,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
32,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,8200,6,4,0,0,1703261308781,1703261308810,29,2,120,1703261308781,1703261308781,0,1,60,1703261308810,1703261308810,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,29,29.0,0.0,29,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
33,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,3283,6,4,0,0,1703261308781,1703261308810,29,2,120,1703261308781,1703261308781,0,1,60,1703261308810,1703261308810,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,29,29.0,0.0,29,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
34,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,1556,6,4,0,0,1703261308781,1703261308810,29,2,120,1703261308781,1703261308781,0,1,60,1703261308810,1703261308810,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,29,29.0,0.0,29,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
35,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,3261,6,4,0,0,1703261308781,1703261308810,29,2,120,1703261308781,1703261308781,0,1,60,1703261308810,1703261308810,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,29,29.0,0.0,29,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
36,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,2103,6,4,0,0,1703261308781,1703261308811,30,2,120,1703261308781,1703261308781,0,1,60,1703261308811,1703261308811,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,30,30.0,0.0,30,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
37,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,1069,6,4,0,0,1703261308781,1703261308811,30,2,120,1703261308781,1703261308781,0,1,60,1703261308811,1703261308811,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,30,30.0,0.0,30,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
38,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,1110,6,4,0,0,1703261308781,1703261308811,30,2,120,1703261308781,1703261308781,0,1,60,1703261308811,1703261308811,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,30,30.0,0.0,30,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
39,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,2608,6,4,0,0,1703261308781,1703261308811,30,2,120,1703261308781,1703261308781,0,1,60,1703261308811,1703261308811,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,30,30.0,0.0,30,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
40,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,50003,6,4,0,0,1703261308781,1703261308812,31,2,120,1703261308781,1703261308781,0,1,60,1703261308812,1703261308812,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,31,31.0,0.0,31,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
41,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,631,6,4,0,0,1703261308781,1703261308812,31,2,120,1703261308781,1703261308781,0,1,60,1703261308812,1703261308812,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,31,31.0,0.0,31,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
42,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,1271,6,4,0,0,1703261308781,1703261308812,31,2,120,1703261308781,1703261308781,0,1,60,1703261308812,1703261308812,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,31,31.0,0.0,31,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
43,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,37806,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,2107,6,4,0,0,1703261308781,1703261308812,31,2,120,1703261308781,1703261308781,0,1,60,1703261308812,1703261308812,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,31,31.0,0.0,31,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
