id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
10,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,256,6,4,0,0,1703260974023,1703260974028,5,2,120,1703260974023,1703260974023,0,1,60,1703260974028,1703260974028,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
11,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,111,6,4,0,0,1703260974023,1703260974029,6,2,120,1703260974023,1703260974023,0,1,60,1703260974029,1703260974029,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,6,6.0,0.0,6,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
12,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,993,6,4,0,0,1703260974023,1703260974032,9,2,120,1703260974023,1703260974023,0,1,60,1703260974032,1703260974032,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,IMAPS,Email,1,1,,,,,
13,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,143,6,4,0,0,1703260974023,1703260974032,9,2,120,1703260974023,1703260974023,0,1,60,1703260974032,1703260974032,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,IMAP,Email,1,1,,,,,
14,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,8888,6,4,0,0,1703260974023,1703260974032,9,2,120,1703260974023,1703260974023,0,1,60,1703260974032,1703260974032,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
15,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,5900,6,4,0,0,1703260974023,1703260974032,9,2,120,1703260974023,1703260974023,0,1,60,1703260974032,1703260974032,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,VNC,RemoteAccess,1,1,,,,,
16,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,199,6,4,0,0,1703260974023,1703260974033,10,2,120,1703260974023,1703260974023,0,1,60,1703260974033,1703260974033,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,10,10.0,0.0,10,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
17,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,3306,6,4,0,0,1703260974023,1703260974033,10,2,120,1703260974023,1703260974023,0,1,60,1703260974033,1703260974033,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,10,10.0,0.0,10,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,MySQL,Database,1,1,,,,,
18,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,113,6,4,0,0,1703260974024,1703260974033,9,2,120,1703260974024,1703260974024,0,1,60,1703260974033,1703260974033,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
19,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,21,6,4,0,0,1703260974024,1703260974034,10,2,120,1703260974024,1703260974024,0,1,60,1703260974034,1703260974034,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,10,10.0,0.0,10,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,FTP_CONTROL,Download,1,1,,,,,
20,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,3389,6,4,0,0,1703260974024,1703260974035,11,2,120,1703260974024,1703260974024,0,1,60,1703260974035,1703260974035,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,11,11.0,0.0,11,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,RDP,RemoteAccess,1,1,,,,,
21,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,995,6,4,0,0,1703260974024,1703260974036,12,2,120,1703260974024,1703260974024,0,1,60,1703260974036,1703260974036,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,12,12.0,0.0,12,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,POPS,Email,1,1,,,,,
22,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,554,6,4,0,0,1703260974024,1703260974036,12,2,120,1703260974024,1703260974024,0,1,60,1703260974036,1703260974036,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,12,12.0,0.0,12,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,RTSP,Media,1,1,,,,,
23,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,25,6,4,0,0,1703260974024,1703260974036,12,2,120,1703260974024,1703260974024,0,1,60,1703260974036,1703260974036,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,12,12.0,0.0,12,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SMTP,Email,1,1,,,,,
24,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,80,6,4,0,0,1703260974024,1703260974039,15,3,180,1703260974024,1703260974039,15,2,120,1703260974037,1703260974037,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,2,7.5,7.7781745930520225,13,15,15.0,0.0,15,0,0.0,0.0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,HTTP,Web,1,1,,,,,
25,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,1720,6,4,0,0,1703260974024,1703260974037,13,2,120,1703260974024,1703260974024,0,1,60,1703260974037,1703260974037,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,13,13.0,0.0,13,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,H323,VoIP,1,1,,,,,
26,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,139,6,4,0,0,1703260974024,1703260974038,14,2,120,1703260974024,1703260974024,0,1,60,1703260974038,1703260974038,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,14,14.0,0.0,14,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NetBIOS,System,1,1,,,,,
27,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,1723,6,4,0,0,1703260974024,1703260974038,14,2,120,1703260974024,1703260974024,0,1,60,1703260974038,1703260974038,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,14,14.0,0.0,14,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
28,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,5963,6,4,0,0,1703260974024,1703260974038,14,2,120,1703260974024,1703260974024,0,1,60,1703260974038,1703260974038,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,14,14.0,0.0,14,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
29,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,222,6,4,0,0,1703260974025,1703260974038,13,2,120,1703260974025,1703260974025,0,1,60,1703260974038,1703260974038,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,13,13.0,0.0,13,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
30,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,65000,6,4,0,0,1703260974033,1703260974039,6,2,120,1703260974033,1703260974033,0,1,60,1703260974039,1703260974039,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,6,6.0,0.0,6,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
31,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,1137,6,4,0,0,1703260974033,1703260974039,6,2,120,1703260974033,1703260974033,0,1,60,1703260974039,1703260974039,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,6,6.0,0.0,6,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
32,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,9080,6,4,0,0,1703260974033,1703260974039,6,2,120,1703260974033,1703260974033,0,1,60,1703260974039,1703260974039,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,6,6.0,0.0,6,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
33,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,3998,6,4,0,0,1703260974033,1703260974039,6,2,120,1703260974033,1703260974033,0,1,60,1703260974039,1703260974039,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,6,6.0,0.0,6,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
34,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,1972,6,4,0,0,1703260974041,1703260974048,7,2,120,1703260974041,1703260974041,0,1,60,1703260974048,1703260974048,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,7,7.0,0.0,7,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
35,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,9503,6,4,0,0,1703260974041,1703260974051,10,2,120,1703260974041,1703260974041,0,1,60,1703260974051,1703260974051,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,10,10.0,0.0,10,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
36,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,84,6,4,0,0,1703260974041,1703260974051,10,2,120,1703260974041,1703260974041,0,1,60,1703260974051,1703260974051,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,10,10.0,0.0,10,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
37,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,5001,6,4,0,0,1703260974041,1703260974052,11,2,120,1703260974041,1703260974041,0,1,60,1703260974052,1703260974052,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,11,11.0,0.0,11,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,TargusDataspeed,Network,1,1,,,,,
38,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,14238,6,4,0,0,1703260974041,1703260974052,11,2,120,1703260974041,1703260974041,0,1,60,1703260974052,1703260974052,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,11,11.0,0.0,11,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
39,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,1096,6,4,0,0,1703260974041,1703260974052,11,2,120,1703260974041,1703260974041,0,1,60,1703260974052,1703260974052,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,11,11.0,0.0,11,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
40,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,1042,6,4,0,0,1703260974041,1703260974052,11,2,120,1703260974041,1703260974041,0,1,60,1703260974052,1703260974052,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,11,11.0,0.0,11,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
41,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,5907,6,4,0,0,1703260974041,1703260974053,12,2,120,1703260974041,1703260974041,0,1,60,1703260974053,1703260974053,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,12,12.0,0.0,12,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
42,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,1055,6,4,0,0,1703260974041,1703260974053,12,2,120,1703260974041,1703260974041,0,1,60,1703260974053,1703260974053,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,12,12.0,0.0,12,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
43,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,36026,192.168.137.226,0c:8b:95:09:c6:08,0c:8b:95,1148,6,4,0,0,1703260974041,1703260974053,12,2,120,1703260974041,1703260974041,0,1,60,1703260974053,1703260974053,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,12,12.0,0.0,12,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
